elec gen by gen tech
scenario,region,subsector,output,technology,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2065,2080,2095,Units,
"NZ_CCS_0.1,date=2025-17-4T16:22:12-06:00",Africa_Western,gas,electricity,gas (CC),0.00903383,0.0270922,0.0,0.00812517,0.0166501,0.0378018,0.0469112,0.0571153,0.0616348,0.0285743,6.62146E-4,0.0,0.0,0.0,EJ,
"NZ_CCS_0.1,date=2025-17-4T16:22:12-06:00",Africa_Western,gas,electricity,gas (steam/CT),0.0176241,0.046229,0.0966994,0.144144,0.141166,0.154644,0.105676,0.0685812,0.0324071,0.00473467,6.4695E-5,0.0,0.0,0.0,EJ,
"NZ_CCS_0.1,date=2025-17-4T16:22:12-06:00",Africa_Western,geothermal,electricity,geothermal,0.0,0.0,0.0,0.0,0.00115919,0.00452946,0.024872,0.0570543,0.106077,0.141711,0.141584,0.0,0.0,0.0,EJ,
"NZ_CCS_0.1,date=2025-17-4T16:22:12-06:00",Africa_Western,hydro,electricity,hydro,0.0804331,0.108752,0.114311,0.11812,0.160889,0.203657,0.246425,0.289193,0.331962,0.37473,0.417498,0.0,0.0,0.0,EJ,
"NZ_CCS_0.1,date=2025-17-4T16:22:12-06:00",Africa_Western,nuclear,electricity,Gen_III,0.0,0.0,0.0,0.0,1.0533E-4,0.00118614,0.0112559,0.0363609,0.0961025,0.233263,0.677928,0.0,0.0,0.0,EJ,
"NZ_CCS_0.1,date=2025-17-4T16:22:12-06:00",Africa_Western,refined liquids,electricity,refined liquids (CC CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.0268969,0.0592931,0.132784,0.294178,0.698271,0.0,0.0,0.0,EJ,
"NZ_CCS_0.1,date=2025-17-4T16:22:12-06:00",Africa_Western,refined liquids,electricity,refined liquids (CC),0.0,0.0,0.0,0.0,0.00237898,0.00605513,0.00393506,0.00588705,0.00739334,0.00270227,5.50948E-5,0.0,0.0,0.0,EJ,
"NZ_CCS_0.1,date=2025-17-4T16:22:12-06:00",Africa_Western,refined liquids,electricity,refined liquids (steam/CT),0.0167247,0.0221465,0.0330205,0.040079,0.0266564,0.0248946,0.013259,0.0101205,0.00607954,0.00158743,4.79818E-5,0.0,0.0,0.0,EJ,
"NZ_CCS_0.1,date=2025-17-4T16:22:12-06:00",Africa_Western,rooftop_pv,elect_td_bld,rooftop_pv,0.0,0.0,0.0,0.0,0.0118938,0.045855,0.10029,0.186403,0.376371,0.72048,1.19435,0.0,0.0,0.0,EJ,
"NZ_CCS_0.1,date=2025-17-4T16:22:12-06:00",Africa_Western,solar,electricity,CSP_storage,0.0,0.0,0.0,0.0,6.77048E-7,5.24512E-6,1.32286E-4,8.5136E-4,0.00457665,0.0199029,0.0989439,0.0,0.0,0.0,EJ,
"NZ_CCS_0.1,date=2025-17-4T16:22:12-06:00",Africa_Western,solar,electricity,PV,0.0,1.95E-5,1.51801E-4,0.00239014,0.00450834,0.01160747,0.046200370000000004,0.10778427,0.22950526999999998,0.45422813,1.0030299299999998,0.0,0.0,0.0,EJ,
"NZ_CCS_0.1,date=2025-17-4T16:22:12-06:00",Africa_Western,solar,electricity,PV_storage,0.0,0.0,0.0,0.0,1.43241E-6,7.00438E-6,1.3052938E-4,7.7111738E-4,0.00401801738,0.01758161738,0.08922448496999999,0.0,0.0,0.0,EJ,
"NZ_CCS_0.1,date=2025-17-4T16:22:12-06:00",Africa_Western,wind,electricity,wind,0.0,9.0E-6,2.87002E-5,2.84685E-4,0.0026333449999999996,0.009747974999999999,0.059368775,0.156245475,0.353026475,0.72797979,1.62785913,0.0,0.0,0.0,EJ,
"NZ_CCS_0.1,date=2025-17-4T16:22:12-06:00",Africa_Western,wind,electricity,wind_offshore,0.0,0.0,0.0,0.0,1.39727E-5,1.713917E-4,0.0034530717,0.0183274717,0.0723754717,0.200529499,0.46585808,0.0,0.0,0.0,EJ,
"NZ_CCS_0.1,date=2025-17-4T16:22:12-06:00",Africa_Western,wind,electricity,wind_storage,0.0,0.0,0.0,0.0,4.68498E-6,2.7193780000000002E-5,3.0121278E-4,0.00123636878,0.00468566878,0.01683566878,0.08172878380000001,0.0,0.0,0.0,EJ,
"NZ_CCS_0.1,date=2025-17-4T16:22:12-06:00",Argentina,biomass,electricity,biomass (IGCC CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.00120332,0.0034511,0.00640942,0.0110648,0.0193386,0.0,0.0,0.0,EJ,
"NZ_CCS_0.1,date=2025-17-4T16:22:12-06:00",Argentina,biomass,electricity,biomass (IGCC),0.0,0.0,0.0,0.0,0.0,5.65329E-4,9.46613E-4,0.00109398,6.11193E-4,2.60548E-5,8.69973E-8,0.0,0.0,0.0,EJ,
